Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR015154:EF-hand domain, type 2	3	0.1949317738791423	0.0643735434516044	1756, 1821, 1837	1275	6	17632	6.914509803921568	1.0	0.874498221634931	0.8570409895124619
GOTERM_MF_DIRECT	GO:0005254~chloride channel activity	8	0.5198180636777128	0.06437742570430359	1811, 1080, 57348, 375611, 115111, 54831, 2563, 5348	1121	52	16263	2.2319357716324713	1.0	1.0	0.9982174688057041
GOTERM_CC_DIRECT	GO:0044306~neuron projection terminus	4	0.2599090318388564	0.06451497163212756	1756, 23769, 7345, 11341	1282	13	17485	4.196567862714509	0.9999999999999936	0.5964591716932548	0.5684621085321429
SMART	SM00457:MACPF	4	0.2599090318388564	0.06459263571725624	730, 23245, 729, 460	759	12	9504	4.173913043478261	0.9999999993141203	0.6378522777079053	0.61161151944777
UP_SEQ_FEATURE	domain:UPAR/Ly6	5	0.3248862897985705	0.06506549784141015	338328, 8000, 130576, 130574, 58530	1322	22	18732	3.2203273277403386	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:FZ	5	0.3248862897985705	0.06506549784141015	4593, 8532, 2487, 6425, 4920	1322	22	18732	3.2203273277403386	1.0	1.0	0.9782542113323124
KEGG_PATHWAY	hsa04510:Focal adhesion	20	1.299545159194282	0.06509198367985101	5063, 88, 22801, 25759, 7148, 57144, 63923, 22798, 595, 56034, 1301, 1950, 10319, 1101, 8516, 5579, 10398, 859, 2318, 4638	438	201	6693	1.5204797928167382	0.9999999397559366	0.3152494111553569	0.27951263580171315
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	11	0.7147498375568551	0.06556007711493185	22801, 10516, 1896, 10580, 8516, 8910, 10232, 51754, 947, 63923, 10894	1125	84	16172	1.8824550264550266	1.0	1.0	0.9902383003158197
INTERPRO	IPR001609:Myosin head, motor domain	7	0.4548408057179987	0.06562122103437172	79784, 57644, 4629, 4640, 4621, 140469, 53904	1275	40	17632	2.420078431372549	1.0	0.8839564480512426	0.866310405420151
UP_SEQ_FEATURE	short sequence motif:Microbody targeting signal	7	0.4548408057179987	0.06591995988681656	10965, 252995, 51179, 4653, 8528, 1384, 8309	1322	41	18732	2.419172724253717	1.0	1.0	0.9782542113323124
UP_KEYWORDS	Potassium transport	14	0.9096816114359974	0.06630509967622894	8645, 3760, 3761, 482, 477, 3751, 3742, 3776, 6558, 3745, 131096, 3757, 3758, 3769	1365	116	19281	1.7047745358090187	0.9999999999999803	0.3765474796427817	0.3421670575884407
GOTERM_MF_DIRECT	GO:0015106~bicarbonate transmembrane transporter activity	4	0.2599090318388564	0.06701456662528554	1811, 1080, 375611, 115111	1121	14	16263	4.1450235758888745	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0005523~tropomyosin binding	4	0.2599090318388564	0.06701456662528554	7138, 7139, 25802, 7140	1121	14	16263	4.1450235758888745	1.0	1.0	0.9982174688057041
GOTERM_BP_DIRECT	GO:0002088~lens development in camera-type eye	6	0.3898635477582846	0.06782135999393715	2625, 7472, 50937, 1410, 84189, 7482	1125	32	16172	2.695333333333333	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0060402~calcium ion transport into cytosol	4	0.2599090318388564	0.06852192506980606	781, 148, 57158, 6546	1125	14	16172	4.107174603174603	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0010001~glial cell differentiation	4	0.2599090318388564	0.06852192506980606	2596, 92737, 1000, 28999	1125	14	16172	4.107174603174603	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0060065~uterus development	4	0.2599090318388564	0.06852192506980606	2625, 3207, 5950, 93649	1125	14	16172	4.107174603174603	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0061003~positive regulation of dendritic spine morphogenesis	4	0.2599090318388564	0.06852192506980606	5063, 816, 29904, 23316	1125	14	16172	4.107174603174603	1.0	1.0	0.9902383003158197
INTERPRO	IPR017948:Transforming growth factor beta, conserved site	6	0.3898635477582846	0.06927073096268116	7044, 3625, 651, 151449, 653, 2660	1275	31	17632	2.6765844402277037	1.0	0.925341514443149	0.9068693195197676
INTERPRO	IPR020067:Frizzled domain	5	0.3248862897985705	0.06992305045328837	4593, 8532, 2487, 6425, 4920	1275	22	17632	3.1429590017825313	1.0	0.926335949393564	0.9078439029926945
KEGG_PATHWAY	hsa00561:Glycerolipid metabolism	8	0.5198180636777128	0.07038905438999178	80168, 84649, 224, 4023, 116255, 1056, 8613, 219	438	56	6693	2.182974559686888	0.9999999851951684	0.334348008352461	0.2964462098347731
UP_SEQ_FEATURE	short sequence motif:NPA 1	4	0.2599090318388564	0.070985355702708	364, 366, 361, 362	1322	14	18732	4.048411497730711	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:SRCR	4	0.2599090318388564	0.070985355702708	286133, 3249, 80975, 7113	1322	14	18732	4.048411497730711	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:Laminin G-like 4	4	0.2599090318388564	0.070985355702708	9378, 9369, 79937, 728577	1322	14	18732	4.048411497730711	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	short sequence motif:NPA 2	4	0.2599090318388564	0.070985355702708	364, 366, 361, 362	1322	14	18732	4.048411497730711	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:C1q	6	0.3898635477582846	0.07131613496031915	114905, 9370, 338761, 114898, 869, 165257	1322	32	18732	2.6567700453857794	1.0	1.0	0.9782542113323124
UP_KEYWORDS	Congenital hypothyroidism	4	0.2599090318388564	0.07152805243701271	7067, 7038, 389434, 7173	1365	14	19281	4.035792778649922	0.9999999999999986	0.3995856482667638	0.3631017412511027
UP_KEYWORDS	Serine protease inhibitor	11	0.7147498375568551	0.07209914957856825	124857, 10406, 27151, 117166, 140686, 5104, 89932, 145264, 256394, 6690, 340267	1365	84	19281	1.849738356881214	0.9999999999999989	0.3995856482667638	0.3631017412511027
GOTERM_CC_DIRECT	GO:0033017~sarcoplasmic reticulum membrane	6	0.3898635477582846	0.0726335130885884	5350, 489, 844, 845, 10345, 816	1282	31	17485	2.6397765588042876	0.9999999999999999	0.6590818780260799	0.6281453817105701
GOTERM_BP_DIRECT	GO:0030509~BMP signaling pathway	10	0.649772579597141	0.07500482017826852	651, 151449, 64388, 653, 91851, 7049, 658, 4038, 4920, 285704	1125	75	16172	1.9166814814814814	1.0	1.0	0.9902383003158197
INTERPRO	IPR022684:Peptidase C2, calpain family	4	0.2599090318388564	0.07525293128080193	388743, 11131, 92291, 827	1275	14	17632	3.951148459383753	1.0	0.9887741708452908	0.96903569706672
SMART	SM00155:PLDc	3	0.1949317738791423	0.07681226998487545	201164, 200150, 122618	759	6	9504	6.260869565217391	0.999999999989244	0.6961806471230704	0.6675403040452225
SMART	SM00603:LCCL	3	0.1949317738791423	0.07681226998487545	5212, 1690, 83690	759	6	9504	6.260869565217391	0.999999999989244	0.6961806471230704	0.6675403040452225
SMART	SM00430:HOLI	8	0.5198180636777128	0.07710861597882109	6097, 7067, 2104, 367, 6258, 5468, 4306, 9572	759	47	9504	2.131359851988899	0.9999999999902818	0.6961806471230704	0.6675403040452225
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	12	0.7797270955165692	0.07756545013015623	1008, 57348, 1501, 1005, 84059, 9423, 8516, 10076, 152015, 29119, 55679, 947	1125	98	16172	1.7602176870748298	1.0	1.0	0.9902383003158197
GOTERM_CC_DIRECT	GO:0001518~voltage-gated sodium channel complex	4	0.2599090318388564	0.07779002735218443	6331, 6332, 55800, 6329	1282	14	17485	3.896813015377758	1.0	0.6930384255012795	0.6605080504267296
GOTERM_BP_DIRECT	GO:0060548~negative regulation of cell death	8	0.5198180636777128	0.07882756920092021	4916, 155465, 135138, 117, 6664, 10551, 8839, 5071	1125	54	16172	2.1296460905349797	1.0	1.0	0.9902383003158197
BIOCARTA	h_PPARgPathway:Role of PPAR-gamma Coactivators in Obesity and Thermogenesis	3	0.1949317738791423	0.07885174328299831	4023, 10891, 5468	96	8	1582	6.179687499999999	0.9999804341572778	1.0	1.0
GOTERM_MF_DIRECT	GO:0016907~G-protein coupled acetylcholine receptor activity	3	0.1949317738791423	0.07893379646641699	1128, 1132, 1131	1121	7	16263	6.217535363833312	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0008046~axon guidance receptor activity	3	0.1949317738791423	0.07893379646641699	2676, 2047, 2045	1121	7	16263	6.217535363833312	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0016790~thiolester hydrolase activity	3	0.1949317738791423	0.07893379646641699	10965, 641371, 11122	1121	7	16263	6.217535363833312	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0070097~delta-catenin binding	3	0.1949317738791423	0.07893379646641699	11122, 51339, 147906	1121	7	16263	6.217535363833312	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0004022~alcohol dehydrogenase (NAD) activity	3	0.1949317738791423	0.07893379646641699	124, 126, 130	1121	7	16263	6.217535363833312	1.0	1.0	0.9982174688057041
UP_SEQ_FEATURE	domain:GST C-terminal	6	0.3898635477582846	0.07940047209201291	2953, 2940, 653689, 2949, 2938, 27306	1322	33	18732	2.5762618621922706	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:GPS	6	0.3898635477582846	0.07940047209201291	575, 23284, 84059, 347088, 222611, 10149	1322	33	18732	2.5762618621922706	1.0	1.0	0.9782542113323124
GOTERM_MF_DIRECT	GO:0015250~water channel activity	4	0.2599090318388564	0.07963214219255176	364, 366, 361, 362	1121	15	16263	3.8686886708296164	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0016594~glycine binding	4	0.2599090318388564	0.07963214219255176	2743, 116443, 2731, 2904	1121	15	16263	3.8686886708296164	1.0	1.0	0.9982174688057041
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	10	0.649772579597141	0.08010844901365433	3625, 6770, 10580, 5313, 5105, 9370, 5468, 6517, 64506, 29904	1125	76	16172	1.8914619883040935	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:1901017~negative regulation of potassium ion transmembrane transporter activity	3	0.1949317738791423	0.08022263332287635	88, 845, 859	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0034372~very-low-density lipoprotein particle remodeling	3	0.1949317738791423	0.08022263332287635	344, 4023, 348	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:2000617~positive regulation of histone H3-K9 acetylation	3	0.1949317738791423	0.08022263332287635	2625, 55124, 4674	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:1901385~regulation of voltage-gated calcium channel activity	3	0.1949317738791423	0.08022263332287635	1756, 783, 6769	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0035360~positive regulation of peroxisome proliferator activated receptor signaling pathway	3	0.1949317738791423	0.08022263332287635	247, 55885, 3952	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0060074~synapse maturation	3	0.1949317738791423	0.08022263332287635	5064, 23544, 50944	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0060740~prostate gland epithelium morphogenesis	3	0.1949317738791423	0.08022263332287635	367, 3169, 3400	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0060373~regulation of ventricular cardiac muscle cell membrane depolarization	3	0.1949317738791423	0.08022263332287635	6331, 55800, 859	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0034383~low-density lipoprotein particle clearance	3	0.1949317738791423	0.08022263332287635	84649, 338, 9370	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0007197~adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway	3	0.1949317738791423	0.08022263332287635	1128, 1132, 1131	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0055013~cardiac muscle cell development	3	0.1949317738791423	0.08022263332287635	88, 6546, 859	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0043569~negative regulation of insulin-like growth factor receptor signaling pathway	3	0.1949317738791423	0.08022263332287635	653, 3488, 8483	1125	7	16172	6.160761904761904	1.0	1.0	0.9902383003158197
INTERPRO	IPR000048:IQ motif, EF-hand binding site	11	0.7147498375568551	0.08046130623596193	79784, 57644, 4629, 100996693, 4640, 2596, 80726, 4621, 140469, 53904, 6329	1275	84	17632	1.8109430438842204	1.0	1.0	0.980649188514357
GOTERM_BP_DIRECT	GO:0019432~triglyceride biosynthetic process	5	0.3248862897985705	0.08119021261552832	80168, 84649, 4023, 116255, 2819	1125	24	16172	2.994814814814815	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	5	0.3248862897985705	0.08119021261552832	341, 344, 348, 338, 6646	1125	24	16172	2.994814814814815	1.0	1.0	0.9902383003158197
GOTERM_MF_DIRECT	GO:0005109~frizzled binding	6	0.3898635477582846	0.0812490732343788	7472, 7475, 7477, 4653, 4920, 7482	1121	34	16263	2.560161620401952	1.0	1.0	0.9982174688057041
GOTERM_BP_DIRECT	GO:0048485~sympathetic nervous system development	4	0.2599090318388564	0.08138619131728553	2625, 9464, 2676, 6664	1125	15	16172	3.833362962962963	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0046928~regulation of neurotransmitter secretion	4	0.2599090318388564	0.08138619131728553	22999, 27345, 6623, 5071	1125	15	16172	3.833362962962963	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0086005~ventricular cardiac muscle cell action potential	4	0.2599090318388564	0.08138619131728553	6331, 55800, 859, 3757	1125	15	16172	3.833362962962963	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:2000311~regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity	4	0.2599090318388564	0.08138619131728553	729993, 9378, 27092, 50944	1125	15	16172	3.833362962962963	1.0	1.0	0.9902383003158197
SMART	SM01381:SM01381	15	0.9746588693957114	0.0816926648557219	6751, 1132, 1131, 151, 152, 185, 153, 154, 147, 148, 2587, 6865, 1815, 4889, 2835	759	117	9504	1.605351170568562	0.9999999999979853	0.7170800581780034	0.6875799292023259
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	8	0.5198180636777128	0.08202754421411401	6097, 7067, 2104, 367, 6258, 5468, 4306, 9572	1121	55	16263	2.110193820452518	1.0	1.0	0.9982174688057041
GOTERM_BP_DIRECT	GO:0007218~neuropeptide signaling pathway	12	0.7797270955165692	0.08207135175934083	2743, 27344, 5540, 6751, 2587, 6863, 100996758, 4886, 4889, 51083, 11248, 22986	1125	99	16172	1.7424377104377102	1.0	1.0	0.9902383003158197
UP_SEQ_FEATURE	domain:Calx-beta 1	3	0.1949317738791423	0.08231043622602598	84059, 6546, 341640	1322	7	18732	6.072617246596066	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:Calx-beta 2	3	0.1949317738791423	0.08231043622602598	84059, 6546, 341640	1322	7	18732	6.072617246596066	1.0	1.0	0.9782542113323124
UP_KEYWORDS	Thyroid hormones biosynthesis	3	0.1949317738791423	0.08276833706273568	7038, 7173, 1735	1365	7	19281	6.053689167974882	1.0	0.45325517915307634	0.4118710106217085
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	6	0.3898635477582846	0.08377724859438686	341, 3638, 4023, 1056, 348, 859	1125	34	16172	2.53678431372549	1.0	1.0	0.9902383003158197
UP_SEQ_FEATURE	site:Role in the control of polyamine-mediated channel gating and in the blocking by intracellular magnesium	4	0.2599090318388564	0.08424932949254206	3760, 3761, 3769, 3758	1322	15	18732	3.778517397881997	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:EGF-like 6; calcium-binding	5	0.3248862897985705	0.08468754761543312	10516, 84467, 8425, 4745, 2192	1322	24	18732	2.9519667170953103	1.0	1.0	0.9782542113323124
KEGG_PATHWAY	hsa04350:TGF-beta signaling pathway	10	0.649772579597141	0.08528014548069798	7044, 1634, 3625, 151449, 653, 3400, 130399, 658, 10468, 5308	438	82	6693	1.8635148680253923	0.9999999997257402	0.39743765912702644	0.3523839973636388
INTERPRO	IPR000272:Ion-transport regulator, FXYD motif	3	0.1949317738791423	0.0858984293770359	100533181, 5348, 53826	1275	7	17632	5.926722689075629	1.0	1.0	0.980649188514357
INTERPRO	IPR001736:Phospholipase D/Transphosphatidylase	3	0.1949317738791423	0.0858984293770359	201164, 200150, 122618	1275	7	17632	5.926722689075629	1.0	1.0	0.980649188514357
GOTERM_BP_DIRECT	GO:0032868~response to insulin	9	0.5847953216374269	0.0859748184572765	3291, 5350, 130399, 5105, 3952, 6833, 1959, 1408, 51083	1125	66	16172	1.9602424242424241	1.0	1.0	0.9902383003158197
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway	9	0.5847953216374269	0.0859748184572765	5030, 147, 148, 2587, 887, 3973, 5745, 183, 185	1125	66	16172	1.9602424242424241	1.0	1.0	0.9902383003158197
INTERPRO	IPR000772:Ricin B lectin domain	6	0.3898635477582846	0.08610485170511294	22925, 117248, 57452, 26290, 10586, 64409	1275	33	17632	2.5143672014260248	1.0	1.0	0.980649188514357
SMART	SM00303:GPS	6	0.3898635477582846	0.0861570345649839	575, 23284, 347088, 10343, 326342, 10149	759	30	9504	2.5043478260869563	0.999999999999568	0.7358276465549977	0.7055562560321654
UP_KEYWORDS	Cell projection	61	3.9636127355425597	0.08615735621910092	5064, 23769, 90167, 93233, 5100, 64518, 2823, 111, 2743, 23284, 23242, 10253, 3751, 85452, 133396, 199221, 54997, 253559, 729993, 54084, 79960, 1821, 26084, 1501, 1740, 1464, 2596, 11155, 4653, 768, 4137, 89765, 84871, 2916, 60481, 1627, 285335, 58530, 80217, 9362, 8470, 51062, 53841, 214, 84466, 79955, 2047, 85477, 118491, 9576, 1809, 64506, 83715, 9572, 2893, 8910, 3745, 1769, 4638, 1768, 53616	1365	709	19281	1.2152916195229313	1.0	0.46626333953866383	0.4236914694068728
GOTERM_MF_DIRECT	GO:0008013~beta-catenin binding	10	0.649772579597141	0.0870520452607463	1501, 367, 53841, 11122, 1000, 10076, 29119, 51339, 5071, 147906	1121	78	16263	1.8599464763603926	1.0	1.0	0.9982174688057041
GOTERM_MF_DIRECT	GO:0005178~integrin binding	12	0.7797270955165692	0.08717437699450517	88, 10516, 7103, 8425, 10085, 7148, 8613, 63923, 8839, 53616, 2192, 2208	1121	101	16263	1.7236731701716113	1.0	1.0	0.9982174688057041
UP_SEQ_FEATURE	domain:ABC transporter 1	6	0.3898635477582846	0.08795245268539066	1080, 24, 340273, 10350, 6833, 21	1322	34	18732	2.5004894544807335	1.0	1.0	0.9782542113323124
UP_SEQ_FEATURE	domain:ABC transporter 2	6	0.3898635477582846	0.08795245268539066	1080, 24, 340273, 10350, 6833, 21	1322	34	18732	2.5004894544807335	1.0	1.0	0.9782542113323124
GOTERM_CC_DIRECT	GO:0030868~smooth endoplasmic reticulum membrane	3	0.1949317738791423	0.08800915299605724	57348, 3283, 258010	1282	7	17485	5.845219523066637	1.0	0.756569911720492	0.721057446476469
GOTERM_CC_DIRECT	GO:0030314~junctional membrane complex	3	0.1949317738791423	0.08800915299605724	57158, 845, 10345	1282	7	17485	5.845219523066637	1.0	0.756569911720492	0.721057446476469
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	8	0.5198180636777128	0.08847170405439019	9378, 148281, 10747, 7134, 7125, 90019, 845, 7140	1121	56	16263	2.0725117879444372	1.0	1.0	0.9982174688057041
BIOCARTA	h_PDZsPathway:Synaptic Proteins at the Synaptic Junction	4	0.2599090318388564	0.08887846662241294	58, 1740, 4684, 9369	96	18	1582	3.6620370370370368	0.9999953860484352	1.0	1.0
INTERPRO	IPR001300:Peptidase C2, calpain, catalytic domain	4	0.2599090318388564	0.08920374126942097	388743, 11131, 92291, 827	1275	15	17632	3.687738562091503	1.0	1.0	0.980649188514357
INTERPRO	IPR004009:Myosin, N-terminal, SH3-like	4	0.2599090318388564	0.08920374126942097	79784, 57644, 4629, 4621	1275	15	17632	3.687738562091503	1.0	1.0	0.980649188514357
INTERPRO	IPR000425:Major intrinsic protein	4	0.2599090318388564	0.08920374126942097	364, 366, 361, 362	1275	15	17632	3.687738562091503	1.0	1.0	0.980649188514357
GOTERM_MF_DIRECT	GO:0008146~sulfotransferase activity	6	0.3898635477582846	0.08968731081898121	266722, 10090, 64377, 9514, 9956, 23302	1121	35	16263	2.4870141455333243	1.0	1.0	0.9982174688057041
GOTERM_CC_DIRECT	GO:0005778~peroxisomal membrane	8	0.5198180636777128	0.09055460916382431	252995, 224, 55711, 4257, 51555, 59353, 11001, 8800	1282	53	17485	2.058693668501457	1.0	0.7650303187978261	0.729120732405275
INTERPRO	IPR014715:Fibrinogen, alpha/beta/gamma chain, C-terminal globular, subdomain 2	5	0.3248862897985705	0.09077441271104603	10218, 7148, 51378, 63923, 253935	1275	24	17632	2.881045751633987	1.0	1.0	0.980649188514357
